1986,0
1981,1
1998,2
1992,3
1964,4
1989,5
1979,6
1993,7
1997,8
1999,9
1995,10
1977,11
1996,12
1994,13
1991,14
1988,15
1984,16
1987,17
1975,18
1982,19
1980,20
1990,21
1800,22
1974,23
1972,24
1983,25
1903,26
1985,27
1475,28
1959,29
-2200,30
1963,31
1967,32
1000,33
0,34
1948,35
1965,36
1973,37
1958,38
1978,39
2000,40
1876,41
2002,42
1954,43
1938,44
1971,45
1968,46
1976,47
1966,48
2001,49
1951,50
1956,51
1962,52
1970,53
1810,54
1930,55
1906,56
1949,57
1935,58
1955,59
1969,60
-2600,61
1921,62
1934,63
1961,64
1927,65
1960,66
2003,67
1945,68
1946,69
1587,70
1150,71
1925,72
1850,73
400,74
1881,75
1908,76
2011,77
1893,78
1883,79
762,80
1500,81
1630,82
-3500,83
1860,84
1929,85
1933,86
1931,87
700,88
1940,89
1941,90
1915,91
2012,92
1932,93
1919,94
2004,95
1937,96
1952,97
1944,98
1425,99
-2000,100
1953,101
1957,102
1916,103
1822,104
1939,105
1801,106
1875,107
1375,108
1851,109
1898,110
2005,111
1950,112
1947,113
-1400,114
1936,115
1942,116
1890,117
-3000,118
1900,119
1680,120
1864,121
1888,122
2006,123
2010,124
2007,125
2009,126
2008,127
2015,128
2014,129
2013,130
2019,131
2016,132
2017,133
2018,134
2020,135
2025,136
2022,137
2021,138
2024,139
2023,140
