0,Stadens nyckel
0,Lang lebe der König!
1,De Bellis Antiquitatis: Quick Play Wargame Rules with Army Lists for Ancient and Medieval Battles
1,Tutankhamen
1,Campanile
1,Forum Romanum
3,Koalition
1,Evergreen
0,Der Fliegende Holländer
0,Die Siedler von Catan: Historische Szenarien
1,Candidate
1,Santa Fe
1,Arabana-Ikibiti
1,Wizard's Quest
1,Time Agent
1,Landlord!
1,Big Boss
0,Highlanders
1,Bagh Chal
1,Chase
0,The Mob
4,Looney Leo
1,Top It
1,Scrabble
1,The Mole in the Hole
0,Tonga Bonga
1,Anno 1452
0,Ponte Vecchio
0,CATAN: Seafarers
1,Loopin' Louie
1,Damn the Torpedoes!
1,Russian Front
1,Block Mania
0,Vernissage
1,Waterworks
1,Advance to Boardwalk
1,Breakthru
1,Jumpin
1,Circus Flohcati
0,Bargain Hunter
2,Quiddler
0,Frank's Zoo
1,Hong Kong
0,Twins
1,Classic Art
0,Prairie Railroads
0,Fishy
1,Merchants of the Middle Ages
0,Halunken & Spelunken
3,Hattrick
1,Trumpet
0,Inkognito: The Card Game
0,Stick 'Em
0,Das letzte Paradies
0,Ab die Post!
1,Excape
0,Bucket Brigade
1,Quests of the Round Table
1,Hare & Tortoise
1,Elefantenparade
1,Cat Blues
1,Samarkand
0,Tricks
1,Viva Pamplona!
0,Overthrone
0,Relationship Tightrope
1,5ive Straight
1,El Grande: König & Intrigant
1,Mystery Rummy: Murders in the Rue Morgue
1,Schotten Totten
0,Wrott & Swindlers
1,Colorado County
1,6 Billion
1,DruidenWalzer
1,Neighbors
0,Lancashire Railways
1,Express
1,Polarity
0,X Pasch
1,Heimlich & Co.
0,Turf Horse Racing
1,TurfMaster
1,Pirateer
0,Corruption
1,Finale
0,Die Mauer
1,Ocean
1,Brawl
2,Dinosaurs of the Lost World
1,Kahuna
1,Der dreizehnte Holzwurm
1,Diskwars
1,Wildlife Safari
1,Tom Clancy's Politika
0,Shanghai
1,Gold Connection
1,Elk Fest
0,Worm Up!
1,Meteo
