0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,8
8,8
10,9
11,10
12,11
13,12
14,13
15,14
16,15
17,16
18,17
19,18
15,14
20,19
21,20
21,21
22,22
15,14
23,23
24,24
25,25
15,14
26,26
26,26
27,27
28,28
29,26
29,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
26,26
30,29
26,26
15,14
15,14
15,30
15,31
15,32
15,33
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
31,34
15,14
15,14
15,14
32,35
33,36
34,14
35,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
15,14
