0,0
1,1
2,2
3,3
4,4
5,5
6,6
6,7
7,8
7,8
7,8
8,9
9,10
10,11
11,12
12,13
13,14
0,15
14,16
15,17
16,18
17,14
18,19
19,20
20,21
21,22
17,14
22,23
23,24
24,25
17,14
25,26
26,26
25,27
25,28
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
25,26
27,29
25,26
17,14
17,14
17,30
17,31
17,32
17,33
17,14
17,14
17,14
17,14
28,14
29,14
17,14
17,14
17,14
30,34
17,14
17,14
17,14
31,35
32,36
33,14
17,14
17,14
17,14
17,14
17,14
17,14
17,14
17,14
17,14
