0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
21,21
22,22
23,23
24,24
25,25
26,26
1,27
27,28
28,29
29,30
30,31
31,32
32,33
7,34
33,35
30,36
34,37
35,38
36,39
37,40
38,41
39,42
40,43
41,44
42,45
43,46
44,47
45,48
46,49
47,50
48,51
33,52
7,53
49,54
27,55
39,56
50,57
27,58
51,59
52,60
20,61
53,62
37,63
54,64
55,65
56,66
57,67
58,68
59,69
60,70
61,71
37,72
54,73
62,74
55,75
63,76
64,77
5,78
24,79
65,80
66,81
51,82
67,83
32,84
68,85
69,86
70,87
71,88
72,89
73,90
74,91
75,92
76,93
61,94
77,95
78,96
79,97
80,98
81,99
82,100
83,101
37,102
84,103
85,104
86,105
87,106
55,107
38,108
88,109
89,110
90,111
91,112
92,113
93,114
94,115
33,116
95,117
96,118
97,119
98,120
46,121
99,122
34,123
100,124
50,125
51,126
101,127
102,128
103,129
104,130
23,131
105,132
20,133
7,134
105,135
103,136
106,137
20,138
107,139
108,140
109,141
52,142
1,143
3,144
27,145
110,146
111,147
112,148
32,149
7,150
24,151
47,152
98,153
113,154
114,155
32,156
115,157
116,158
117,159
101,160
75,161
103,162
118,163
119,164
120,165
102,166
13,167
103,168
51,169
102,170
64,171
59,172
103,173
33,174
121,175
82,176
100,177
102,178
73,179
50,180
98,181
118,182
75,183
122,184
123,185
20,186
124,187
30,188
102,189
101,190
7,191
64,192
125,193
126,194
82,195
109,196
30,197
61,198
127,199
128,200
115,201
129,202
25,203
3,204
24,205
130,206
68,207
23,208
131,209
37,210
132,211
133,212
100,213
134,214
120,215
135,216
103,217
136,218
43,219
137,220
101,221
130,222
138,223
139,224
7,225
51,226
1,227
101,228
140,229
141,230
105,231
60,232
42,233
7,234
98,235
61,236
142,237
143,238
42,239
52,240
24,241
63,242
20,243
103,244
20,245
63,246
54,247
106,248
103,249
130,250
102,251
32,252
61,253
68,254
23,255
134,256
144,257
123,258
5,259
82,260
120,261
120,262
145,263
53,264
102,265
146,266
33,267
101,268
147,269
42,270
98,271
7,272
24,273
62,274
147,275
119,276
47,277
148,278
120,279
27,280
100,281
42,282
6,283
119,284
63,285
130,286
102,287
149,288
20,289
150,290
143,291
151,292
64,293
33,294
152,295
153,296
102,297
23,298
105,299
37,300
119,301
82,302
47,303
82,304
154,305
94,306
63,307
96,308
55,309
54,310
27,311
27,312
33,313
155,314
50,315
37,316
42,317
62,318
65,319
58,320
55,321
156,322
52,323
101,324
157,325
52,326
158,327
159,328
149,329
104,330
149,331
42,332
120,333
119,334
160,335
161,336
101,337
50,338
120,339
125,340
149,341
98,342
55,343
108,344
20,345
162,346
82,347
15,348
82,349
50,350
24,351
32,352
20,353
58,354
146,355
163,356
102,357
51,358
164,359
101,360
64,361
68,362
140,363
51,364
50,365
47,366
101,367
27,368
102,369
24,370
55,371
101,372
101,373
33,374
34,375
165,376
97,377
14,378
96,379
82,380
51,381
62,382
62,383
82,384
33,385
51,386
166,387
167,388
7,389
168,390
115,391
169,392
5,393
7,394
170,395
85,396
171,397
42,398
47,399
37,400
61,401
149,402
64,403
119,404
37,405
64,406
102,407
51,408
87,409
27,410
24,411
20,412
131,413
172,414
50,415
53,416
30,417
20,418
119,419
62,420
101,421
173,422
24,423
55,424
174,425
5,426
62,427
175,428
101,429
30,430
73,431
47,432
88,433
176,434
50,435
120,436
63,437
47,438
102,439
74,440
177,441
135,442
178,443
47,444
149,445
68,446
101,447
3,448
64,449
102,450
64,451
179,452
30,453
47,454
120,455
123,456
168,457
176,458
62,459
180,460
147,461
64,462
61,463
123,464
149,465
20,466
47,467
176,468
181,469
149,470
47,471
130,472
182,473
183,474
50,475
82,476
26,477
62,478
5,479
20,480
42,481
149,482
147,483
130,484
143,485
171,486
115,487
27,488
50,489
46,490
42,491
16,492
91,493
184,494
54,495
185,496
186,497
20,498
147,499
68,500
187,501
63,502
123,503
101,504
62,505
98,506
176,507
20,508
5,509
62,510
98,511
62,512
50,513
68,514
63,515
20,516
7,517
30,518
149,519
20,520
63,521
62,522
125,523
123,524
188,525
123,526
129,527
37,528
33,529
82,530
189,531
33,532
149,533
30,534
149,535
101,536
149,537
120,538
120,539
51,540
33,541
143,542
51,543
61,544
33,545
20,546
63,547
50,548
64,549
82,550
101,551
101,552
149,553
47,554
190,555
180,556
51,557
101,558
1,559
28,560
120,561
123,562
30,563
62,564
101,565
151,566
34,567
63,568
66,569
46,570
149,571
13,572
94,573
106,574
101,575
147,576
62,577
62,578
101,579
33,580
33,581
33,582
63,583
52,584
149,585
33,586
13,587
82,588
119,589
102,590
20,591
20,592
7,593
101,594
20,595
121,596
106,597
74,598
64,599
119,600
64,601
47,602
20,603
101,604
149,605
87,606
176,114
84,607
82,608
120,609
23,610
125,611
147,612
101,613
20,614
101,615
191,616
192,617
120,618
32,619
27,620
62,621
69,622
157,623
137,624
37,625
50,626
68,627
82,628
98,629
33,630
82,631
23,632
103,633
125,634
43,635
31,636
79,637
80,638
50,639
32,640
42,641
138,642
30,643
20,644
125,645
29,646
101,647
101,648
63,649
193,650
130,651
20,652
149,653
149,654
149,655
47,656
20,657
149,658
20,659
55,660
55,661
101,662
119,663
55,664
50,665
54,666
64,667
102,668
123,669
50,670
47,671
62,672
194,673
112,674
98,675
101,676
60,677
195,678
62,679
101,680
102,681
55,682
87,683
196,684
112,685
103,686
141,687
24,688
47,689
101,690
20,691
20,692
101,693
149,694
20,695
149,696
103,697
101,698
30,699
120,700
64,701
120,702
187,703
168,704
98,705
120,706
20,707
120,708
63,709
130,710
30,711
149,712
81,713
148,714
149,715
147,716
120,717
123,718
140,719
167,720
51,721
33,722
50,723
16,724
120,725
176,726
144,727
197,728
61,729
8,730
64,731
198,732
199,733
20,734
119,735
200,736
97,737
3,738
102,739
149,740
13,741
91,742
42,743
37,744
30,745
147,746
143,747
82,748
102,749
54,750
64,751
101,752
62,753
27,754
87,755
201,756
33,757
149,758
102,759
5,27
64,760
37,761
37,762
98,763
33,764
5,765
55,766
147,767
132,768
202,769
143,770
64,771
149,772
203,773
64,774
42,775
190,776
50,777
102,778
111,779
27,780
102,781
68,782
42,783
20,784
20,785
20,786
98,787
20,788
149,789
20,790
149,791
64,792
204,793
205,794
175,795
62,796
50,797
149,798
99,799
43,800
123,801
117,802
16,803
143,804
64,805
69,806
30,807
50,808
33,809
62,810
87,811
71,812
33,813
20,814
1,815
149,816
50,817
3,818
68,819
64,820
87,821
112,822
58,823
77,824
206,825
47,826
7,827
149,828
7,829
64,830
20,831
20,832
149,833
64,834
110,835
158,836
55,837
33,838
42,839
119,840
147,841
102,842
194,843
149,844
33,845
149,846
74,847
79,848
62,849
149,850
149,851
147,852
120,853
5,854
23,855
20,856
20,857
149,858
154,859
207,860
176,861
33,862
98,863
33,864
42,865
101,866
119,867
64,868
33,869
55,870
64,871
208,872
20,873
102,874
20,875
64,876
147,877
20,878
149,879
101,880
120,881
47,882
47,883
64,884
149,885
6,886
64,887
20,888
68,889
120,890
101,891
149,892
50,893
50,894
82,895
190,896
42,897
74,898
159,899
72,900
77,901
209,902
96,903
68,904
128,905
33,906
20,907
63,908
149,909
33,910
98,911
50,912
149,913
20,914
149,915
149,916
149,917
101,918
101,919
64,920
149,921
119,922
28,923
16,924
63,925
64,926
120,927
64,928
119,929
63,930
55,931
191,932
102,933
149,934
101,935
149,936
20,937
20,938
101,939
101,940
20,941
7,942
149,943
20,944
20,945
101,946
20,947
149,948
16,949
55,950
20,951
30,952
149,953
64,954
210,955
20,956
82,957
42,958
149,959
62,960
47,961
211,962
33,963
120,964
53,965
50,966
82,967
101,968
98,969
62,970
102,971
120,972
101,973
55,974
42,975
130,976
149,977
143,978
149,979
64,980
87,981
115,982
19,983
98,984
102,985
64,986
60,987
55,988
149,989
49,990
149,991
212,992
33,993
51,994
7,995
213,996
98,997
33,998
30,999
68,1000
20,1001
101,1002
33,1003
101,1004
64,1005
64,1006
149,1007
102,1008
33,1009
20,1010
101,1011
101,1012
20,1013
101,1014
20,1015
33,1016
33,1017
20,1018
149,1019
87,1020
143,1021
82,1022
102,1023
20,1024
50,1025
149,1026
29,1027
23,1028
55,1029
121,1030
149,1031
149,1032
20,1033
146,1034
37,1035
149,1036
62,1037
97,1038
20,1039
58,1040
97,1041
7,1042
33,1043
103,1044
148,1045
101,1046
101,1047
101,1048
101,1049
50,1050
60,1051
149,1052
149,1053
33,1054
20,1055
33,1056
82,1057
33,1058
20,1059
