0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
2,11
11,12
12,13
13,14
14,15
15,16
16,17
11,18
17,19
18,20
19,21
20,22
21,23
21,24
22,25
23,26
24,27
25,28
26,29
27,30
28,31
29,32
30,33
31,34
13,35
13,36
13,37
4,38
2,39
9,40
12,41
32,42
2,43
33,44
34,45
10,46
2,47
28,48
35,49
36,50
37,51
38,52
39,53
40,54
41,55
42,56
43,57
44,58
45,59
46,60
47,61
11,62
48,63
49,64
50,65
51,66
52,67
53,68
54,69
55,70
15,71
56,72
57,73
57,74
57,75
58,76
57,77
59,78
59,79
57,80
60,81
59,82
37,83
61,84
62,85
63,86
8,87
9,88
64,89
65,90
65,91
65,92
66,93
8,94
10,95
67,96
68,97
2,98
69,99
70,100
71,101
5,102
8,103
2,104
72,105
43,106
73,107
4,108
74,109
75,110
2,111
2,112
11,113
13,114
2,115
76,116
64,117
2,118
77,119
78,120
79,121
80,122
81,123
82,124
83,125
84,126
43,127
85,128
13,129
86,130
9,131
87,132
34,133
9,134
4,135
2,136
88,137
89,138
5,139
90,140
64,141
8,142
91,143
0,144
8,145
80,146
9,147
92,148
93,149
15,150
94,151
95,152
64,153
80,154
2,155
96,156
76,157
14,158
97,159
98,160
28,161
15,162
99,163
2,164
2,165
83,166
100,167
2,168
2,169
15,170
101,171
76,172
11,173
102,174
103,175
76,176
104,177
62,178
105,179
106,180
4,181
107,182
11,183
54,184
108,185
109,186
2,187
37,188
110,189
111,190
72,191
32,192
112,193
105,194
2,195
0,196
113,197
14,198
2,199
66,200
10,201
8,202
114,203
115,204
116,205
117,206
118,207
9,208
19,209
49,210
72,211
119,212
49,213
120,214
121,215
122,216
123,217
124,218
22,219
22,220
125,221
126,222
127,223
128,224
129,225
130,226
131,227
132,228
133,229
15,230
134,231
22,232
135,233
14,234
136,235
137,236
14,237
8,238
138,239
139,240
2,241
140,242
141,243
137,244
142,245
143,246
2,247
11,248
15,249
2,250
139,251
144,252
145,253
146,254
147,255
120,256
4,257
148,258
149,259
2,260
150,261
2,262
151,263
152,264
153,265
87,266
139,267
136,268
154,269
2,270
98,271
8,272
155,273
37,274
11,275
11,276
156,277
9,278
157,279
158,280
123,281
82,282
8,283
159,284
76,285
160,286
161,287
162,288
163,289
164,290
165,291
14,292
166,293
167,294
11,295
168,296
169,297
170,298
171,299
11,300
172,301
173,302
28,303
76,304
2,305
10,306
174,307
64,308
2,309
2,310
2,311
169,312
9,313
8,314
28,315
43,316
175,317
153,318
43,319
2,320
176,321
2,322
2,323
177,324
178,325
179,326
2,327
4,328
9,329
8,330
180,331
2,332
181,333
8,334
69,335
2,336
182,337
12,338
183,339
184,340
185,341
7,342
80,343
186,344
36,345
8,346
2,347
187,348
188,349
189,350
190,351
191,352
192,353
15,354
193,355
157,356
37,357
194,358
2,359
195,360
4,361
4,362
196,363
28,364
108,365
197,366
198,367
199,368
54,369
13,370
8,371
200,372
201,373
136,374
202,375
203,376
204,377
205,378
205,379
21,380
206,381
207,382
11,383
8,384
178,385
54,386
8,387
208,388
14,389
209,390
210,391
211,392
87,393
16,394
212,395
213,396
8,397
153,398
214,399
215,400
216,401
217,402
218,403
10,404
64,405
2,406
2,407
219,408
220,409
221,410
102,411
64,412
16,413
94,414
222,415
153,416
10,417
223,418
28,419
224,420
225,421
226,422
227,423
228,424
2,425
229,426
230,427
189,428
231,429
7,430
153,431
139,432
232,433
62,434
233,435
12,436
234,437
8,438
136,439
235,440
84,441
152,442
220,443
9,444
28,445
2,446
215,447
236,448
237,449
220,450
238,451
2,452
28,453
220,454
15,455
175,456
239,457
240,458
12,459
241,460
4,461
242,462
243,463
244,464
245,465
246,466
9,467
65,468
76,469
2,470
136,471
247,472
71,473
71,474
34,475
248,476
2,477
210,478
249,479
76,480
250,481
218,482
251,483
221,484
28,485
252,486
189,487
167,488
253,489
254,490
255,491
11,492
32,493
256,494
257,495
258,496
8,497
178,498
140,499
7,500
54,501
248,502
259,503
76,504
231,505
227,506
32,507
260,508
76,509
112,510
261,511
262,512
263,513
264,514
265,515
266,516
24,517
15,518
267,519
162,520
268,521
269,522
8,523
227,524
270,525
155,526
271,527
272,528
76,529
248,530
4,531
15,532
273,533
8,534
274,535
72,536
275,537
76,538
276,539
277,540
64,541
64,542
177,543
278,544
2,545
9,546
279,547
280,548
28,549
281,550
76,551
213,552
282,553
283,554
157,555
284,556
285,557
15,558
286,559
287,560
4,561
78,562
63,563
134,564
76,565
8,566
288,567
85,568
289,569
2,570
290,571
291,572
32,573
146,574
292,575
271,576
55,577
293,578
294,579
295,580
141,581
141,582
296,583
2,584
36,585
12,586
189,587
297,588
14,589
9,590
298,591
76,592
76,593
299,594
196,595
300,596
294,597
301,598
19,599
302,600
303,601
304,602
305,603
306,604
307,605
308,606
309,114
310,607
311,608
175,609
312,610
313,611
314,612
49,613
76,614
315,615
54,616
59,617
316,618
15,619
94,620
317,621
318,622
318,623
319,624
320,625
321,626
72,627
321,628
322,629
323,630
321,631
324,632
92,633
9,634
325,635
326,636
327,637
328,638
76,639
22,640
0,641
123,642
329,643
253,644
32,645
330,646
331,647
332,648
321,649
22,650
333,651
334,652
334,653
334,654
335,655
336,656
337,657
76,658
49,659
321,660
321,661
76,662
338,663
339,664
340,665
341,666
116,667
52,668
208,669
342,670
343,671
344,672
270,673
345,674
346,675
273,676
22,677
2,678
15,679
347,680
348,681
111,682
349,683
152,684
152,685
350,686
2,687
114,688
351,689
43,690
352,691
84,692
43,693
353,694
354,695
76,696
355,697
356,698
357,699
61,700
358,701
359,702
360,703
4,704
8,705
155,706
361,707
362,708
209,709
363,710
364,711
314,712
40,713
365,714
366,715
367,716
321,717
158,718
368,719
369,720
370,721
371,722
372,723
373,724
62,725
134,726
134,727
374,728
375,729
376,730
377,731
378,732
2,733
379,734
368,735
153,736
0,737
380,738
381,739
382,740
383,741
284,742
384,743
385,744
169,745
336,746
14,747
386,748
317,749
387,750
84,751
388,752
11,753
7,754
153,755
37,756
8,757
198,758
84,759
24,27
389,760
76,761
390,762
76,763
391,764
116,765
5,766
189,767
7,768
392,769
393,770
231,771
394,772
256,773
388,774
191,775
32,776
395,777
54,778
2,779
7,780
157,781
396,782
397,783
76,784
398,785
399,786
400,787
401,788
76,789
76,790
76,791
8,792
53,793
151,794
2,795
402,796
314,797
76,798
112,799
392,800
0,801
403,802
59,803
404,804
405,805
189,806
8,807
76,808
292,809
406,810
407,811
11,812
53,813
155,814
16,815
84,816
4,817
8,818
408,819
409,820
410,821
44,822
52,823
411,824
369,825
412,826
82,827
46,828
200,829
21,830
413,831
414,832
76,833
415,834
28,835
416,836
417,837
9,838
418,839
46,840
419,841
420,842
146,843
421,844
422,845
423,846
54,847
362,848
15,849
215,850
424,851
425,852
62,853
10,854
158,855
426,856
292,857
427,858
428,859
429,860
233,861
269,862
430,863
431,864
98,865
432,866
76,867
157,868
351,869
28,870
433,871
105,872
0,873
434,874
435,875
215,876
300,877
436,878
437,879
155,880
434,881
438,882
150,883
439,884
12,885
82,886
439,887
440,888
126,889
28,890
136,891
36,892
258,893
68,894
441,895
442,896
321,897
443,898
54,899
444,900
445,901
9,902
189,903
167,904
19,905
166,906
446,907
447,908
448,909
155,910
28,911
449,912
450,913
84,914
237,915
451,916
90,917
105,918
352,919
452,920
76,921
453,922
454,923
75,924
455,925
352,926
456,927
8,928
90,929
457,930
76,931
318,932
71,933
458,934
85,935
459,936
111,937
36,938
215,939
253,940
98,941
84,942
8,943
238,944
451,945
460,946
461,947
462,948
31,949
76,950
28,951
463,952
464,953
10,954
14,955
136,956
465,957
292,958
466,959
76,960
467,961
468,962
28,963
290,964
28,965
469,966
76,967
75,968
5,969
28,970
470,971
471,972
76,973
472,974
11,975
473,976
474,977
94,978
475,979
76,980
127,981
476,982
477,983
309,984
76,985
76,986
478,987
65,988
479,989
480,990
76,991
9,992
473,993
15,994
279,995
42,996
31,997
481,998
482,999
28,1000
351,1001
90,1002
439,1003
483,1004
439,1005
12,1006
233,1007
468,1008
112,1009
484,1010
11,1011
485,1012
54,1013
76,1014
486,1015
90,1016
487,1017
28,1018
488,1019
489,1020
44,1021
149,1022
490,1023
76,1024
157,1025
491,1026
355,1027
7,1028
12,1029
174,1030
12,1031
492,1032
12,1033
480,1034
15,1035
493,1036
485,1037
4,1038
494,1039
495,1040
496,1041
497,1042
498,1043
326,1044
326,1045
12,1046
12,1047
210,1048
210,1049
210,1050
210,1051
499,1052
300,1053
220,1054
494,1055
463,1056
500,1057
501,1058
502,1059
